date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:57:35	717/717	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2012%20Aug%202021%2016:57:34%20GMT	https://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/en/products/dispersal-red-hoodie%26media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-hoodie-325428_1024x1024.jpg?v=1616629182%26description=Dispersal%20Red%20Hoodie	C:/Mie%20pagine%20Web/pantalon/pinterest.com/pin/create/button/indexdf31.html	(from http://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/en/products/dispersal-red-hoodie&media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-hoodie-325428_1024x1024.jpg?v=1616629182&description=Dispersal%20Red%20Hoodie)
18:57:35	699/699	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2012%20Aug%202021%2016:57:35%20GMT	https://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/en/products/liliac-beanie-hat%26media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/liliac-beanie-hat-386624_1024x1024.jpg?v=1615603569%26description=Liliac%20Beanie%20Hat	C:/Mie%20pagine%20Web/pantalon/pinterest.com/pin/create/button/index641f.html	(from http://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/en/products/liliac-beanie-hat&media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/liliac-beanie-hat-386624_1024x1024.jpg?v=1615603569&description=Liliac%20Beanie%20Hat)
18:57:36	793/793	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2012%20Aug%202021%2016:57:35%20GMT	https://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/en/products/dispersal-turquoise-airpods-case%26media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-turquoise-airpods-case-110630_1024x1024.jpg?v=1615430517%26description=Dispersal%20Turquoise%20AirPods%20Case	C:/Mie%20pagine%20Web/pantalon/pinterest.com/pin/create/button/index4e04.html	(from http://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/en/products/dispersal-turquoise-airpods-case&media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-turquoise-airpods-case-110630_1024x1024.jpg?v=1615430517&description=Dispersal%20Turquoise%20AirPods%20Case)
18:57:36	751/751	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2012%20Aug%202021%2016:57:35%20GMT	https://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/en/products/beige-ripped-baseball-cap%26media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/beige-ripped-baseball-cap-749150_1024x1024.jpg?v=1615646815%26description=Beige%20Ripped%20Baseball%20Cap	C:/Mie%20pagine%20Web/pantalon/pinterest.com/pin/create/button/indexc8f6.html	(from http://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/en/products/beige-ripped-baseball-cap&media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/beige-ripped-baseball-cap-749150_1024x1024.jpg?v=1615646815&description=Beige%20Ripped%20Baseball%20Cap)
18:57:36	729/729	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2012%20Aug%202021%2016:57:35%20GMT	https://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/en/products/dispersal-purple-socks%26media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-purple-socks-173709_1024x1024.jpg?v=1615517040%26description=Dispersal%20Purple%20Socks	C:/Mie%20pagine%20Web/pantalon/pinterest.com/pin/create/button/indexe1ed.html	(from http://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/en/products/dispersal-purple-socks&media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-purple-socks-173709_1024x1024.jpg?v=1615517040&description=Dispersal%20Purple%20Socks)
18:57:36	775/775	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2012%20Aug%202021%2016:57:36%20GMT	https://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/en/products/dispersal-purple-airpods-case%26media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-purple-airpods-case-490755_1024x1024.jpg?v=1615430515%26description=Dispersal%20Purple%20AirPods%20Case	C:/Mie%20pagine%20Web/pantalon/pinterest.com/pin/create/button/indexcedb.html	(from http://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/en/products/dispersal-purple-airpods-case&media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-purple-airpods-case-490755_1024x1024.jpg?v=1615430515&description=Dispersal%20Purple%20AirPods%20Case)
18:57:36	749/749	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2012%20Aug%202021%2016:57:36%20GMT	https://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/en/products/clipper-set%26media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalon-brand-x-clipper-set-893378_1024x1024.jpg?v=1621697295%26description=Pantal%C3%B3n%20Brand%20X%20Clipper%20Set	C:/Mie%20pagine%20Web/pantalon/pinterest.com/pin/create/button/index940e.html	(from http://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/en/products/clipper-set&media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/pantalon-brand-x-clipper-set-893378_1024x1024.jpg?v=1621697295&description=Pantal%C3%B3n%20Brand%20X%20Clipper%20Set)
18:57:37	254125/254125	---MCZ	200	added ('OK')	text/html	etag:cacheable:27790ec0cda5f7f94d225857d59d2193	https://pantalonbrand.com/en/collections/all?page=1	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all2679.html	(from https://pantalonbrand.com/en/collections/all?page=2)
18:57:37	132/132	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:37%20GMT	https://pantalonbrand.com/en/collections/all/products/dispersal-turquoise-crewneck	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/dispersal-turquoise-crewneck.7e3.delayed	(from https://pantalonbrand.com/en/collections/all?page=2)
18:57:37	132/132	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:37%20GMT	https://pantalonbrand.com/en/collections/all/products/dispersal-turquoise-keychain	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/dispersal-turquoise-keychain	(from https://pantalonbrand.com/en/collections/all?page=2)
18:57:37	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:37%20GMT	https://pantalonbrand.com/en/collections/all/products/dispersal-turquoise-mask	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/dispersal-turquoise-mask	(from https://pantalonbrand.com/en/collections/all?page=2)
18:57:38	129/129	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:37%20GMT	https://pantalonbrand.com/en/collections/all/products/dispersal-turquoise-socks	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/dispersal-turquoise-socks	(from https://pantalonbrand.com/en/collections/all?page=2)
18:57:38	132/132	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:38%20GMT	https://pantalonbrand.com/en/collections/all/products/dispersal-white-airpods-case	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/dispersal-white-airpods-case	(from https://pantalonbrand.com/en/collections/all?page=2)
18:57:38	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:38%20GMT	https://pantalonbrand.com/en/collections/all/products/dispersal-white-crewneck	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/dispersal-white-crewneck	(from https://pantalonbrand.com/en/collections/all?page=2)
18:57:38	126/126	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:38%20GMT	https://pantalonbrand.com/en/collections/all/products/dispersal-white-hoodie	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/dispersal-white-hoodie	(from https://pantalonbrand.com/en/collections/all?page=2)
18:57:39	131/131	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:39%20GMT	https://pantalonbrand.com/en/collections/all/products/dispersal-white-iphone-case	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/dispersal-white-iphone-case	(from https://pantalonbrand.com/en/collections/all?page=2)
18:57:39	128/128	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:39%20GMT	https://pantalonbrand.com/en/collections/all/products/dispersal-white-keychain	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/dispersal-white-keychain	(from https://pantalonbrand.com/en/collections/all?page=2)
18:57:39	124/124	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:39%20GMT	https://pantalonbrand.com/en/collections/all/products/dispersal-white-mask	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/dispersal-white-mask	(from https://pantalonbrand.com/en/collections/all?page=2)
18:57:39	126/126	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:39%20GMT	https://pantalonbrand.com/en/collections/all/products/dispersal-white-shorts	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/dispersal-white-shorts	(from https://pantalonbrand.com/en/collections/all?page=2)
18:57:40	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:40%20GMT	https://pantalonbrand.com/en/collections/all/products/dispersal-white-socks	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/dispersal-white-socks	(from https://pantalonbrand.com/en/collections/all?page=2)
18:57:40	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:40%20GMT	https://pantalonbrand.com/en/collections/all/products/green-army-beanie-hat	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/green-army-beanie-hat	(from https://pantalonbrand.com/en/collections/all?page=2)
18:57:40	132/132	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:40%20GMT	https://pantalonbrand.com/en/collections/all/products/grey-dispersal-white-t-shirt	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/grey-dispersal-white-t-shirt	(from https://pantalonbrand.com/en/collections/all?page=2)
18:57:40	124/124	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:40%20GMT	https://pantalonbrand.com/en/collections/all/products/jet-black-bucket-cap	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/jet-black-bucket-cap	(from https://pantalonbrand.com/en/collections/all?page=2)
18:57:41	139/139	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:41%20GMT	https://pantalonbrand.com/en/collections/all/products/light-blue-dispersal-white-crop-tee	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/light-blue-dispersal-white-crop-tee	(from https://pantalonbrand.com/en/collections/all?page=2)
18:57:41	121/121	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:41%20GMT	https://pantalonbrand.com/en/collections/all/products/liliac-beanie-hat	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/liliac-beanie-hat	(from https://pantalonbrand.com/en/collections/all?page=2)
18:57:41	127/127	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:41%20GMT	https://pantalonbrand.com/en/collections/all/products/ochre-yellow-beanie-hat	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/ochre-yellow-beanie-hat	(from https://pantalonbrand.com/en/collections/all?page=2)
18:57:41	115/115	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:41%20GMT	https://pantalonbrand.com/en/collections/all/products/clipper-set	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/clipper-set	(from https://pantalonbrand.com/en/collections/all?page=2)
18:57:42	125/125	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:41%20GMT	https://pantalonbrand.com/en/collections/all/products/pantalon-silver-chain	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/pantalon-silver-chain	(from https://pantalonbrand.com/en/collections/all?page=2)
18:57:42	131/131	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:42%20GMT	https://pantalonbrand.com/en/collections/all/products/blue-prank-fisherman-beanie	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/blue-prank-fisherman-beanie	(from https://pantalonbrand.com/en/collections/all?page=2)
18:57:43	127440/127440	---MCZ	200	added ('OK')	text/html	etag:cacheable:d1bfb2e9f8ad941d5c4789105b703b3f	https://pantalonbrand.com/en/products/blue-prank-fisherman-beanie	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/products/blue-prank-fisherman-beanie.html	(from https://pantalonbrand.com/en/collections/all?page=2)
18:57:43	133/133	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:43%20GMT	https://pantalonbrand.com/en/collections/all/products/pink-dispersal-black-crop-tee	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/pink-dispersal-black-crop-tee	(from https://pantalonbrand.com/en/collections/all?page=2)
18:57:43	134/134	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:43%20GMT	https://pantalonbrand.com/en/collections/all/products/purple-dispersal-black-t-shirt	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/purple-dispersal-black-t-shirt	(from https://pantalonbrand.com/en/collections/all?page=2)
18:57:43	131/131	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:43%20GMT	https://pantalonbrand.com/en/collections/all/products/red-dispersal-black-t-shirt	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/red-dispersal-black-t-shirt	(from https://pantalonbrand.com/en/collections/all?page=2)
18:57:44	761/761	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2012%20Aug%202021%2016:57:44%20GMT	http://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/en/products/black-prank-fisherman-beanie&media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/black-prank-fisherman-beanie-305649_1024x1024.jpg?v=1612096429&description=Black%20Prank%20Fisherman%20Beanie	C:/Mie%20pagine%20Web/pantalon/pinterest.com/pin/create/button/index9ea5.html	(from https://pantalonbrand.com/en/products/black-prank-fisherman-beanie)
18:57:44	1525/1525	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:0b29df92607110d8920ee9f7f17da17d	https://pantalonbrand.com/en/products/black-prank-fisherman-beanie.oembed	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/products/black-prank-fisherman-beanie.oembed	(from https://pantalonbrand.com/en/products/black-prank-fisherman-beanie)
18:57:45	789/789	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2012%20Aug%202021%2016:57:44%20GMT	http://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/en/products/white-prank-fisherman-beanie&media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dirty-white-prank-fisherman-beanie-446813_1024x1024.jpg?v=1612096638&description=Dirty%20White%20Prank%20Fisherman%20Beanie	C:/Mie%20pagine%20Web/pantalon/pinterest.com/pin/create/button/index931a.html	(from https://pantalonbrand.com/en/products/white-prank-fisherman-beanie)
18:57:45	2200/2200	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:818fb6454db5545150c2a8d5ae73a07e	https://pantalonbrand.com/en/products/white-prank-fisherman-beanie.oembed	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/products/white-prank-fisherman-beanie.oembed	(from https://pantalonbrand.com/en/products/white-prank-fisherman-beanie)
18:57:46	133/133	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:46%20GMT	https://pantalonbrand.com/en/collections/all/products/orange-prank-fisherman-beanie	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/orange-prank-fisherman-beanie	(from https://pantalonbrand.com/en/collections/all?page=3)
18:57:47	127384/127384	---MCZ	200	added ('OK')	text/html	etag:cacheable:338cfbe9f969636c4d91ccd025121a1b	https://pantalonbrand.com/en/products/orange-prank-fisherman-beanie	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/products/orange-prank-fisherman-beanie.html	(from https://pantalonbrand.com/en/collections/all?page=3)
18:57:47	137/137	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:47%20GMT	https://pantalonbrand.com/en/collections/all/products/turquoise-dispersal-beige-t-shirt	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/turquoise-dispersal-beige-t-shirt	(from https://pantalonbrand.com/en/collections/all?page=3)
18:57:47	134/134	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:47%20GMT	https://pantalonbrand.com/en/collections/all/products/white-dispersal-beige-crop-tee	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/white-dispersal-beige-crop-tee	(from https://pantalonbrand.com/en/collections/all?page=3)
18:57:47	133/133	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:47%20GMT	https://pantalonbrand.com/en/collections/all/products/white-dispersal-black-t-shirt	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/white-dispersal-black-t-shirt	(from https://pantalonbrand.com/en/collections/all?page=3)
18:57:47	123/123	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2012%20Aug%202021%2016:57:47%20GMT	https://pantalonbrand.com/en/collections/all/products/white-prank-t-shirt	C:/Mie%20pagine%20Web/pantalon/pantalonbrand.com/en/collections/all/products/white-prank-t-shirt	(from https://pantalonbrand.com/en/collections/all?page=3)
18:57:48	729/729	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2012%20Aug%202021%2016:57:48%20GMT	https://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/products/dispersal-purple-shorts%26media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-purple-shorts-518340_1024x1024.jpg?v=1624881592%26description=Dispersal%20Purple%20Shorts	C:/Mie%20pagine%20Web/pantalon/pinterest.com/pin/create/button/index1bd0.html	(from http://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/products/dispersal-purple-shorts&media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-purple-shorts-518340_1024x1024.jpg?v=1624881592&description=Dispersal%20Purple%20Shorts)
18:57:48	723/723	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2012%20Aug%202021%2016:57:48%20GMT	https://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/products/dispersal-beige-shorts%26media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-beige-shorts-853628_1024x1024.jpg?v=1624881593%26description=Dispersal%20Beige%20Shorts	C:/Mie%20pagine%20Web/pantalon/pinterest.com/pin/create/button/index471c.html	(from http://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/products/dispersal-beige-shorts&media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-beige-shorts-853628_1024x1024.jpg?v=1624881593&description=Dispersal%20Beige%20Shorts)
18:57:49	723/723	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2012%20Aug%202021%2016:57:48%20GMT	https://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/products/dispersal-black-shorts%26media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-861722_1024x1024.jpg?v=1624881591%26description=Dispersal%20Black%20Shorts	C:/Mie%20pagine%20Web/pantalon/pinterest.com/pin/create/button/index4c4d.html	(from http://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/products/dispersal-black-shorts&media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-black-shorts-861722_1024x1024.jpg?v=1624881591&description=Dispersal%20Black%20Shorts)
18:57:49	723/723	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2012%20Aug%202021%2016:57:48%20GMT	https://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/products/dispersal-white-shorts%26media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-white-shorts-808611_1024x1024.jpg?v=1624881592%26description=Dispersal%20White%20Shorts	C:/Mie%20pagine%20Web/pantalon/pinterest.com/pin/create/button/indexcff3.html	(from http://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/products/dispersal-white-shorts&media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-white-shorts-808611_1024x1024.jpg?v=1624881592&description=Dispersal%20White%20Shorts)
18:57:50	711/711	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2012%20Aug%202021%2016:57:49%20GMT	https://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/products/dispersal-red-shorts%26media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-387376_1024x1024.jpg?v=1624881592%26description=Dispersal%20Red%20Shorts	C:/Mie%20pagine%20Web/pantalon/pinterest.com/pin/create/button/indexb65f.html	(from http://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/products/dispersal-red-shorts&media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-shorts-387376_1024x1024.jpg?v=1624881592&description=Dispersal%20Red%20Shorts)
18:57:50	705/705	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2012%20Aug%202021%2016:57:49%20GMT	https://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/products/dispersal-red-socks%26media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-socks-158738_1024x1024.jpg?v=1615517040%26description=Dispersal%20Red%20Socks	C:/Mie%20pagine%20Web/pantalon/pinterest.com/pin/create/button/index688a.html	(from http://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/products/dispersal-red-socks&media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-socks-158738_1024x1024.jpg?v=1615517040&description=Dispersal%20Red%20Socks)
18:57:50	687/687	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2012%20Aug%202021%2016:57:49%20GMT	https://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/products/black-beanie-hat%26media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/black-beanie-hat-989095_1024x1024.jpg?v=1615603569%26description=Black%20Beanie%20Hat	C:/Mie%20pagine%20Web/pantalon/pinterest.com/pin/create/button/indexdd56.html	(from http://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/products/black-beanie-hat&media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/black-beanie-hat-989095_1024x1024.jpg?v=1615603569&description=Black%20Beanie%20Hat)
18:57:50	763/763	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2012%20Aug%202021%2016:57:49%20GMT	https://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/products/dispersal-white-airpods-case%26media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-white-airpods-case-279856_1024x1024.jpg?v=1615430521%26description=Dispersal%20White%20AirPods%20Case	C:/Mie%20pagine%20Web/pantalon/pinterest.com/pin/create/button/index1104.html	(from http://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/products/dispersal-white-airpods-case&media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-white-airpods-case-279856_1024x1024.jpg?v=1615430521&description=Dispersal%20White%20AirPods%20Case)
18:57:51	745/745	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2012%20Aug%202021%2016:57:51%20GMT	https://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/products/dispersal-red-iphone-case%26media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-iphone-case-173081_1024x1024.jpg?v=1615776585%26description=Dispersal%20Red%20Iphone%20Case	C:/Mie%20pagine%20Web/pantalon/pinterest.com/pin/create/button/index343c.html	(from http://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/products/dispersal-red-iphone-case&media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-red-iphone-case-173081_1024x1024.jpg?v=1615776585&description=Dispersal%20Red%20Iphone%20Case)
18:57:51	717/717	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2012%20Aug%202021%2016:57:51%20GMT	https://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/products/dispersal-white-socks%26media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-white-socks-625429_1024x1024.jpg?v=1615517040%26description=Dispersal%20White%20Socks	C:/Mie%20pagine%20Web/pantalon/pinterest.com/pin/create/button/indexd74c.html	(from http://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/products/dispersal-white-socks&media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/dispersal-white-socks-625429_1024x1024.jpg?v=1615517040&description=Dispersal%20White%20Socks)
18:57:51	721/721	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2012%20Aug%202021%2016:57:51%20GMT	https://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/products/green-army-beanie-hat%26media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/green-army-beanie-hat-933863_1024x1024.jpg?v=1615603571%26description=Green%20Army%20Beanie%20Hat	C:/Mie%20pagine%20Web/pantalon/pinterest.com/pin/create/button/indexdfee.html	(from http://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/products/green-army-beanie-hat&media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/green-army-beanie-hat-933863_1024x1024.jpg?v=1615603571&description=Green%20Army%20Beanie%20Hat)
18:57:51	747/747	---M--	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2012%20Aug%202021%2016:57:51%20GMT	https://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/products/dispersal-turquoise-mask%26media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-black-mask-960524_1024x1024.jpg?v=1613228386%26description=Dispersal%20Turquoise%20Mask	C:/Mie%20pagine%20Web/pantalon/pinterest.com/pin/create/button/index0e9e.html	(from http://pinterest.com/pin/create/button/?url=https://pantalonbrand.com/products/dispersal-turquoise-mask&media=//cdn.shopify.com/s/files/1/0275/8780/5236/products/turquoise-dispersal-black-mask-960524_1024x1024.jpg?v=1613228386&description=Dispersal%20Turquoise%20Mask)
